timestamp,can_id,dlc,Raw_Data_Bytes,label
1479121446,02b0,5,68 14 00 07 0c,R
1479121446,329,8,40 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8e 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b 00 07 00,R
1479121446,350,8,05 28 44 66 6d 00 00 62,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff 00 07 60,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,ad c8 9b b8 00 00 00 c8,R
1479121446,01f1,8,00 33 19 f0 01 13 c0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 06 0c 23,R
1479121446,130,8,57 88 00 ff 5d 82 0c df,R
1479121446,131,8,4e 80 00 00 9b 7e 0c 75,R
1479121446,140,8,00 00 00 00 0c 32 2c 42,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,2f 38 37 30 ff 92 62 08,R
1479121446,02a0,8,00 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 1d,R
1479121446,316,8,05 38 60 0b 38 2a 04 7d,R
1479121446,329,8,40 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8d 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b ff 06 00,R
1479121446,350,8,05 28 54 66 6d 00 00 72,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff ff 06 64,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 06 0d 3e,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,130,8,6e 88 00 ff 57 82 0d 94,R
1479121446,131,8,65 80 00 00 71 7e 0d ad,R
1479121446,140,8,00 00 00 00 0e 22 2d e8,R
1479121446,316,8,05 38 74 0b 38 2a 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,2f 38 37 30 ff 92 61 1a,R
1479121446,02a0,8,20 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 2e,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 89 00 8e 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b fa 06 00,R
1479121446,350,8,05 28 64 66 6d 00 00 42,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff fa 06 63,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,ae c9 9b b9 00 00 00 cb,R
1479121446,01f1,8,00 33 19 f0 01 13 c0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 06 0e 19,R
1479121446,130,8,91 88 00 ff 5e 82 0e c5,R
1479121446,131,8,85 80 00 00 6f 7e 0e 8b,R
1479121446,140,8,00 00 00 00 10 29 2e 50,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,2f 37 36 30 ff 92 5e 2f,R
1479121446,02a0,8,40 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 3f,R
1479121446,316,8,05 37 74 0b 37 2a 04 7d,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8f 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b fd 06 00,R
1479121446,350,8,05 28 74 66 6d 00 00 52,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff fd 06 62,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 06 0f 04,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,130,8,b5 88 00 ff 44 82 0f c9,R
1479121446,131,8,9b 80 00 00 8a 7e 0f 37,R
1479121446,140,8,00 00 00 00 12 00 2f 2d,R
1479121446,316,8,05 37 74 0b 37 2a 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,2f 37 36 30 ff 92 5f 3f,R
1479121446,02a0,8,60 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 c0,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8e 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b fd 06 00,R
1479121446,350,8,05 28 84 66 6d 00 00 a2,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff fd 06 63,R
1479121446,05f0,2,f4 00,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,af cb 9c ba 00 00 00 d0,R
1479121446,01f1,8,00 33 19 00 02 13 c0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 07 00 f3,R
1479121446,130,8,e2 88 00 ff 05 82 00 74,R
1479121446,131,8,a5 80 00 00 ae 7e 00 6d,R
1479121446,140,8,00 00 00 00 02 20 20 fb,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,2f 37 36 30 ff 92 5e 0d,R
1479121446,02a0,8,00 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 d1,R
1479121446,316,8,05 37 74 0b 37 2a 04 7d,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8d 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b ea 06 00,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,350,8,05 28 94 66 6d 00 00 b2,R
1479121446,440,8,ff 01 03 00 ff ea 06 63,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 07 01 ee,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,130,8,08 89 00 ff d9 81 01 31,R
1479121446,131,8,a5 80 00 00 d3 7e 01 bd,R
1479121446,140,8,00 00 00 00 04 00 21 96,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,316,8,05 37 74 0b 37 29 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 37 36 30 ff 92 5d 1f,R
1479121446,02a0,8,20 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 e2,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 8a 00 8e 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b d9 06 00,R
1479121446,350,8,05 28 a4 66 6d 00 00 82,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff d9 06 5a,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,af cc 9c bb 00 00 00 d2,R
1479121446,01f1,8,00 33 19 10 02 13 d0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 08 02 6a,R
1479121446,130,8,39 89 00 ff c6 81 02 03,R
1479121446,131,8,b2 80 00 00 1c 7f 02 c7,R
1479121446,140,8,00 00 00 00 02 12 22 98,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 37 36 30 ff 92 5c 21,R
1479121446,02a0,8,40 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 f3,R
1479121446,316,8,05 37 74 0b 37 29 04 7d,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8f 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b d6 06 00,R
1479121446,350,8,05 28 b4 66 6d 00 00 92,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff d6 06 5a,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 08 03 77,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,130,8,63 89 00 ff c3 81 03 98,R
1479121446,131,8,bb 80 00 00 5e 7f 03 36,R
1479121446,140,8,00 00 00 00 04 0f 23 0f,R
1479121446,316,8,05 37 74 0b 37 29 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 37 36 30 ff 92 5d 31,R
1479121446,02a0,8,60 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 84,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8d 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b d0 06 00,R
1479121446,350,8,05 28 c4 66 6d 00 00 e2,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff d0 06 58,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,690,8,00 00 00 00 a0 21 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,b0 cd 9d bc 00 00 00 d6,R
1479121446,01f1,8,00 43 19 10 02 13 d0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 08 04 24,R
1479121446,316,8,05 37 74 0b 37 2a 04 7d,R
1479121446,130,8,99 89 00 ff a9 81 04 55,R
1479121446,131,8,c5 80 00 00 75 7f 04 dc,R
1479121446,140,8,00 00 00 00 06 02 24 64,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 37 36 30 ff 92 5e 0d,R
1479121446,02a0,8,00 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 95,R
1479121446,329,8,87 b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8c 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b c3 06 00,R
1479121446,350,8,05 28 d4 66 6d 00 00 f2,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff c3 06 55,R
1479121446,00a0,8,87 82 74 0b 04 23 02 00,R
1479121446,00a1,8,80 81 00 00 34 00 00 00,R
1479121446,05f0,2,f4 00,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 08 05 39,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,130,8,c3 89 00 ff 91 81 05 63,R
1479121446,131,8,bb 80 00 00 5e 7f 05 78,R
1479121446,140,8,00 00 00 00 08 05 25 89,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,02b0,5,68 14 00 07 a6,R
1479121446,316,8,05 37 70 0b 37 29 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 37 36 30 ff 92 5d 1f,R
1479121446,02a0,8,20 00 6b 1d 01 04 dd 00,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 8a 00 8e 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b b0 06 00,R
1479121446,350,8,05 28 e4 66 6d 00 00 c2,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff b0 06 50,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,b1 ce 9e bd 00 00 00 da,R
1479121446,01f1,8,00 43 19 10 02 13 d0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 08 06 1e,R
1479121446,130,8,f0 89 00 ff 94 81 06 fc,R
1479121446,131,8,a0 80 00 00 48 7f 06 ce,R
1479121446,140,8,00 00 00 00 0a 12 26 e0,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 37 36 30 ff 92 5d 20,R
1479121446,02a0,8,40 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 b7,R
1479121446,316,8,05 37 70 0b 37 29 04 7d,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8e 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b ae 06 00,R
1479121446,350,8,05 28 f4 66 6d 00 00 d2,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff ae 06 4e,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 08 07 03,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,130,8,0b 8a 00 ff a8 81 07 95,R
1479121446,131,8,7b 80 00 00 4d 7f 07 a9,R
1479121446,140,8,00 00 00 00 0c 14 27 4d,R
1479121446,316,8,05 38 70 0b 38 2a 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 38 36 30 ff 92 5e 3f,R
1479121446,02a0,8,60 00 6b 1d 01 04 dd 00,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,02b0,5,68 14 00 07 48,R
1479121446,545,8,d8 00 00 8d 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b b6 06 00,R
1479121446,350,8,05 28 04 66 6d 00 00 22,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff b6 06 50,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,b2 cf 9e be 00 00 00 dd,R
1479121446,01f1,8,00 43 19 20 02 13 d0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 08 08 b8,R
1479121446,316,8,05 38 70 0b 38 2a 04 7d,R
1479121446,130,8,22 8a 00 ff c9 81 08 11,R
1479121446,131,8,52 80 00 00 52 7f 08 6c,R
1479121446,140,8,00 00 00 00 0e 33 28 79,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 38 36 30 ff 92 5f 0b,R
1479121446,02a0,8,00 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 59,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8d 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b b5 06 00,R
1479121446,350,8,05 28 14 66 6d 00 00 32,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff b5 06 50,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 08 09 a5,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,130,8,2e 8a 00 ff ec 81 09 0e,R
1479121446,131,8,37 80 00 00 4c 7f 09 e5,R
1479121446,140,8,00 00 00 00 10 02 29 f8,R
1479121446,316,8,05 38 70 0b 38 2a 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 38 36 30 ff 92 5e 1d,R
1479121446,02a0,8,20 00 6b 1d 01 04 dd 00,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,02b0,5,68 14 00 07 6a,R
1479121446,545,8,d8 00 00 8d 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b ae 06 00,R
1479121446,350,8,05 28 24 66 6d 00 00 02,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff ae 06 4e,R
1479121446,05f0,2,f4 00,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,b3 d0 9f bf 00 00 00 e1,R
1479121446,01f1,8,00 43 19 20 02 13 c0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 08 0a 82,R
1479121446,130,8,38 8a 00 ff 29 82 0a be,R
1479121446,131,8,25 80 00 00 56 7f 0a d6,R
1479121446,140,8,00 00 00 00 12 0f 2a e7,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 38 37 30 ff 92 60 2c,R
1479121446,02a0,8,40 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 7b,R
1479121446,316,8,05 38 5c 0b 38 29 04 7d,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 8a 00 8f 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b b9 06 00,R
1479121446,350,8,05 28 34 66 6d 00 00 12,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff b9 06 4f,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,2,8,00 00 00 00 00 08 0b 9f,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,130,8,39 8a 00 ff 54 82 0b 33,R
1479121446,131,8,05 80 00 00 6f 7f 0b 0f,R
1479121446,140,8,00 00 00 00 14 13 2b 3c,R
1479121446,04f0,8,00 07 00 80 00 4f 03 14,R
1479121446,316,8,05 38 5c 0b 38 2a 04 7d,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 38 37 30 ff 92 60 3d,R
1479121446,02a0,8,60 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 0c,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8e 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b c8 06 00,R
1479121446,350,8,05 28 44 66 6d 00 00 62,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff c8 06 54,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121446,430,8,00 00 00 00 00 00 00 00,R
1479121446,04b1,8,b4 d1 a0 c0 00 00 00 e5,R
1479121446,01f1,8,00 43 19 20 02 13 d0 01,R
1479121446,153,8,00 00 00 ff 00 ff 00 00,R
1479121446,2,8,00 00 00 00 00 08 0c cc,R
1479121446,316,8,05 39 5c 0b 39 2a 04 7d,R
1479121446,130,8,32 8a 00 ff 52 82 0c 50,R
1479121446,131,8,e5 7f 00 00 65 7f 0c 4a,R
1479121446,140,8,00 00 00 00 16 03 2c d8,R
1479121446,018f,8,fe 36 00 00 00 4d 00 00,R
1479121446,260,8,30 39 37 30 ff 92 62 07,R
1479121446,02a0,8,00 00 6b 1d 01 04 dd 00,R
1479121446,02b0,5,68 14 00 07 1d,R
1479121446,329,8,dc b9 7e 14 11 20 00 14,R
1479121446,545,8,d8 00 00 8d 00 00 00 00,R
1479121446,043f,8,01 45 60 ff 5b ce 06 00,R
1479121446,350,8,05 28 54 66 6d 00 00 72,R
1479121446,370,8,00 20 00 00 00 00 00 00,R
1479121446,440,8,ff 01 03 00 ff ce 06 55,R
1479121446,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,2,8,00 00 00 00 00 08 0d d1,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,04f0,8,00 07 00 80 00 4f 03 14,R
1479121447,130,8,27 8a 00 ff 39 82 0d 10,R
1479121447,131,8,ce 7f 00 00 2b 7f 0d 64,R
1479121447,140,8,00 00 00 00 18 08 2d 42,R
1479121447,316,8,05 39 5c 0b 39 2a 04 7d,R
1479121447,018f,8,fe 36 00 00 00 4d 00 00,R
1479121447,260,8,30 39 37 30 ff 92 62 18,R
1479121447,02a0,8,20 00 6b 1d 01 04 dd 00,R
1479121447,329,8,0c b9 7e 14 11 20 00 14,R
1479121447,02b0,5,68 14 00 07 2e,R
1479121447,545,8,d8 00 00 8c 00 00 00 00,R
1479121447,043f,8,01 45 60 ff 5b cb 06 00,R
1479121447,350,8,05 28 64 66 6d 00 00 42,R
1479121447,370,8,00 20 00 00 00 00 00 00,R
1479121447,440,8,ff 01 03 00 ff cb 06 57,R
1479121447,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,690,8,00 00 00 00 a0 21 00 00,R
1479121447,430,8,00 00 00 00 00 00 00 00,R
1479121447,04b1,8,b5 d2 a0 c1 00 00 00 e8,R
1479121447,01f1,8,00 43 19 20 02 13 d0 01,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,2,8,00 00 00 00 00 08 0e f6,R
1479121447,130,8,0e 8a 00 ff 20 82 0e 4c,R
1479121447,131,8,a5 7f 00 00 f0 7e 0e b3,R
1479121447,140,8,00 00 00 00 1a 33 2e 29,R
1479121447,018f,8,fe 36 00 00 00 4d 00 00,R
1479121447,260,8,30 38 37 30 ff 92 61 2b,R
1479121447,02a0,8,40 00 6b 1d 01 04 dd 00,R
1479121447,02b0,5,68 14 00 07 3f,R
1479121447,316,8,05 38 5c 0b 38 2a 04 7d,R
1479121447,329,8,0c b9 7e 14 11 20 00 14,R
1479121447,545,8,d8 8b 00 8f 00 00 00 00,R
1479121447,043f,8,01 45 60 ff 5b d9 06 00,R
1479121447,350,8,05 28 74 66 6d 00 00 52,R
1479121447,370,8,00 20 00 00 00 00 00 00,R
1479121447,440,8,ff 01 03 00 ff d9 06 58,R
1479121447,00a0,8,88 82 5c 0b 04 23 02 00,R
1479121447,00a1,8,80 81 00 00 34 00 00 00,R
1479121447,05f0,2,f4 00,R
1479121447,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,2,8,00 00 00 00 00 08 0f eb,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,130,8,f0 89 00 ff 06 82 0f 06,R
1479121447,131,8,7b 7f 00 00 f4 7e 0f 6f,R
1479121447,140,8,00 00 00 00 1c 07 2f dd,R
1479121447,04f0,8,00 07 00 80 00 4f 03 14,R
1479121447,316,8,05 38 5c 0b 38 2a 04 7d,R
1479121447,018f,8,fe 36 00 00 00 4d 00 00,R
1479121447,260,8,30 38 37 30 ff 92 60 3d,R
1479121447,02a0,8,60 00 6b 1d 01 04 dd 00,R
1479121447,329,8,0c b9 7e 14 11 20 00 14,R
1479121447,02b0,5,68 14 00 07 c0,R
1479121447,545,8,d8 00 00 8e 00 00 00 00,R
1479121447,043f,8,01 45 60 ff 5b ed 06 00,R
1479121447,350,8,05 28 84 66 6d 00 00 a2,R
1479121447,370,8,00 20 00 00 00 00 00 00,R
1479121447,440,8,ff 01 03 00 ff ed 06 5d,R
1479121447,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,430,8,00 00 00 00 00 00 00 00,R
1479121447,04b1,8,b5 d4 a1 c2 00 00 00 ec,R
1479121447,01f1,8,00 43 19 20 02 13 c0 01,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,2,8,00 00 00 00 00 08 00 50,R
1479121447,316,8,05 38 5c 0b 38 2a 04 7d,R
1479121447,130,8,c2 89 00 ff cc 81 00 aa,R
1479121447,131,8,57 7f 00 00 25 7f 00 7b,R
1479121447,140,8,00 00 00 00 1e 0d 20 a7,R
1479121447,018f,8,fe 36 00 00 00 4d 00 00,R
1479121447,260,8,30 38 37 30 ff 92 61 09,R
1479121447,02a0,8,00 00 6b 1d 01 04 dd 00,R
1479121447,02b0,5,68 14 00 07 d1,R
1479121447,329,8,0c b9 7e 14 11 20 01 14,R
1479121447,545,8,d8 00 00 8c 00 00 00 00,R
1479121447,350,8,05 28 94 66 6d 00 00 b2,R
1479121447,043f,8,01 45 60 ff 5b f6 06 00,R
1479121447,370,8,00 20 00 00 00 00 00 00,R
1479121447,440,8,ff 01 03 00 ff f6 06 60,R
1479121447,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,2,8,00 00 00 00 00 08 01 4d,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,04f0,8,00 07 00 80 00 4f 03 14,R
1479121447,130,8,99 89 00 ff 9b 81 01 17,R
1479121447,131,8,49 7f 00 00 51 7f 01 90,R
1479121447,140,8,00 00 00 00 20 02 21 38,R
1479121447,316,8,05 38 5c 0b 38 2a 04 7d,R
1479121447,018f,8,fe 36 00 00 00 4d 00 00,R
1479121447,260,8,30 38 37 30 ff 92 60 5f,R
1479121447,02a0,8,20 00 6b 1d 01 04 dd 00,R
1479121447,329,8,0c b9 7e 14 11 20 04 14,R
1479121447,02b0,5,68 14 00 07 e2,R
1479121447,545,8,d8 00 00 8c 00 00 00 00,R
1479121447,350,8,05 28 a4 66 6d 00 00 82,R
1479121447,370,8,00 20 00 00 00 00 00 00,R
1479121447,043f,8,01 45 60 ff 5b f5 06 00,R
1479121447,440,8,ff 01 03 00 ff f5 06 60,R
1479121447,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,430,8,00 00 00 00 00 00 00 00,R
1479121447,04b1,8,b6 d5 a2 c3 00 00 00 f0,R
1479121447,01f1,8,00 43 19 20 02 13 c0 01,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,2,8,00 00 00 00 00 08 02 6a,R
1479121447,130,8,6b 89 00 ff 64 81 02 2d,R
1479121447,131,8,5b 7f 00 00 67 7f 02 99,R
1479121447,140,8,00 00 00 00 22 08 22 de,R
1479121447,018f,8,fe 36 00 00 00 4d 00 00,R
1479121447,260,8,30 3d 48 30 ff 92 85 68,R
1479121447,02a0,8,40 00 6b 1d 01 04 dd 00,R
1479121447,02b0,5,68 14 00 07 f3,R
1479121447,316,8,05 3d 54 0b 3d 2a 04 7d,R
1479121447,329,8,0c b9 7e 14 11 24 06 14,R
1479121447,545,8,d8 8a 00 8f 00 00 00 00,R
1479121447,043f,8,01 45 60 ff 5b fa 06 00,R
1479121447,350,8,05 28 b4 66 6d 00 00 92,R
1479121447,370,8,00 20 00 00 00 00 00 00,R
1479121447,440,8,ff 01 03 00 ff fa 06 63,R
1479121447,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,2,8,00 00 00 00 00 08 03 77,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,04f0,8,00 07 00 80 00 4f 03 14,R
1479121447,130,8,4b 89 00 ff 34 81 03 27,R
1479121447,131,8,72 7f 00 00 52 7f 03 c5,R
1479121447,140,8,00 00 00 00 24 00 23 9c,R
1479121447,316,8,05 3d 54 0b 3d 2a 04 7d,R
1479121447,018f,8,fe 36 00 00 00 4d 00 00,R
1479121447,260,8,30 3d 49 30 ff 92 85 78,R
1479121447,02a0,8,60 00 6b 1d 01 04 dd 00,R
1479121447,329,8,0c b9 7e 14 11 24 09 14,R
1479121447,02b0,5,68 14 00 07 84,R
1479121447,545,8,d8 00 00 8e 00 00 00 00,R
1479121447,043f,8,01 45 60 ff 5b 05 07 00,R
1479121447,350,8,05 28 c4 66 6d 00 00 e2,R
1479121447,370,8,00 20 00 00 00 00 00 00,R
1479121447,440,8,ff 01 03 00 ff 05 07 65,R
1479121447,05f0,2,f4 00,R
1479121447,02c0,8,14 00 00 00 00 00 00 00,R
1479121447,430,8,00 00 00 00 00 00 00 00,R
1479121447,04b1,8,b7 d6 a2 c4 00 00 00 f3,R
1479121447,01f1,8,00 43 1a 20 02 13 c0 01,R
1479121447,153,8,00 00 00 ff 00 ff 00 00,R
1479121447,2,8,00 00 00 00 00 09 04 68,R
1479121447,316,8,05 3d 54 0b 3d 2a 04 7d,R
1479121447,130,8,29 89 00 ff f8 80 04 99,R
